Time Stamp (ms), Temp1(T1), Temp2 (T2),Humidity (H), Pressure (P),AccelX (X), AccelY (Y), AccelZ (Z)
2011004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.91
2012004,33.50,33.50,19.29,12.40,-3.20,-2.82,-2.91
2013004,33.50,33.50,19.76,12.40,-3.21,-2.82,-2.91
2014004,33.50,33.50,19.13,12.40,-3.20,-2.82,-2.91
2015004,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
2016004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.91
2017004,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
2018004,33.50,33.50,19.44,12.40,-3.20,-2.82,-2.91
2019004,33.50,33.50,19.44,12.38,-3.20,-2.82,-2.91
2020004,33.51,33.50,19.60,12.40,-3.21,-2.82,-2.91
2021004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.91
2022004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
2023004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.91
2024004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.91
2025005,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.91
2026004,33.51,33.50,19.13,12.40,-3.21,-2.82,-2.91
2027004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
2028004,33.50,33.50,19.60,12.40,-3.20,-2.82,-2.91
2029004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
2030004,33.50,33.50,19.29,12.40,-3.20,-2.82,-2.91
2031004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.91
2032004,33.50,33.50,19.13,12.40,-3.20,-2.82,-2.91
2033004,33.50,33.50,19.29,12.40,-3.20,-2.82,-2.91
2034004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.91
2035004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
2036004,33.50,33.50,19.29,12.40,-3.20,-2.82,-2.91
2037004,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
2038004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.91
2039004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
2040004,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
2041005,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
2042004,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
2043004,33.51,33.50,19.60,12.40,-3.21,-2.82,-2.91
2044004,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
2045004,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
2046004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.91
2047004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.91
2048004,33.52,33.50,19.44,12.40,-3.20,-2.82,-2.91
2049004,33.51,33.50,19.13,12.40,-3.21,-2.82,-2.91
2050004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.91
2051004,33.52,33.50,19.60,12.40,-3.20,-2.82,-2.91
2052004,33.52,33.50,19.60,12.40,-3.20,-2.82,-2.91
2053004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2054004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
2055004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.92
2056004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
2057005,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.91
2058004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.91
2059004,33.51,33.50,19.60,12.40,-3.20,-2.82,-2.91
2060004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.91
2061004,33.51,33.50,19.29,12.40,-3.21,-2.82,-2.91
2062004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.92
2063004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.91
2064004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.91
2065004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
2066004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.91
2067004,33.51,33.50,18.97,12.40,-3.20,-2.82,-2.92
2068004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.91
2069004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.91
2070004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.91
2071004,33.52,33.50,19.29,12.40,-3.20,-2.82,-2.91
2072004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.91
2073005,33.51,33.50,18.97,12.40,-3.20,-2.82,-2.91
2074004,33.52,33.50,19.60,12.40,-3.20,-2.82,-2.91
2075004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.91
2076004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.92
2077004,33.51,33.50,19.29,12.38,-3.20,-2.82,-2.91
2078004,33.50,33.50,19.29,12.40,-3.20,-2.82,-2.91
2079004,33.51,33.50,19.29,12.38,-3.20,-2.82,-2.92
2080004,33.51,33.50,19.29,12.40,-3.21,-2.82,-2.92
2081004,33.52,33.50,19.44,12.40,-3.20,-2.82,-2.92
2082004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.92
2083004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.92
2084004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.91
2085004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.92
2086004,33.51,33.50,18.81,12.40,-3.20,-2.82,-2.92
2087004,33.50,33.50,18.97,12.40,-3.20,-2.82,-2.92
2088004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.92
2089005,33.52,33.50,19.44,12.40,-3.20,-2.82,-2.92
2090004,33.52,33.50,19.44,12.40,-3.20,-2.82,-2.92
2091004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2092004,33.51,33.50,19.13,12.38,-3.20,-2.82,-2.92
2093004,33.51,33.50,19.44,12.40,-3.20,-2.82,-2.92
2094004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.92
2095004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2096004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2097004,33.51,33.50,18.97,12.40,-3.20,-2.82,-2.92
2098004,33.51,33.50,18.81,12.40,-3.20,-2.82,-2.92
2099004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2100004,33.52,33.50,19.44,12.40,-3.20,-2.82,-2.92
2101004,33.51,33.50,18.97,12.40,-3.20,-2.82,-2.92
2102004,33.51,33.50,18.81,12.40,-3.20,-2.82,-2.92
2103004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2104004,33.52,33.50,19.29,12.40,-3.20,-2.82,-2.92
2105005,33.51,33.50,18.81,12.40,-3.20,-2.82,-2.92
2106004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2107004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2108004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.92
2109004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2110004,33.51,33.50,18.81,12.40,-3.20,-2.82,-2.92
2111004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2112004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.92
2113004,33.51,33.50,18.81,12.40,-3.20,-2.82,-2.91
2114004,33.51,33.50,19.29,12.40,-3.20,-2.82,-2.92
2115004,33.52,33.50,19.29,12.40,-3.20,-2.82,-2.92
2116004,33.51,33.50,18.97,12.40,-3.20,-2.82,-2.92
2117004,33.52,33.50,19.29,12.40,-3.20,-2.82,-2.92
2118004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2119004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.92
2120004,33.52,33.50,19.29,12.40,-3.20,-2.82,-2.92
2121005,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2122004,33.52,33.50,19.29,12.40,-3.20,-2.82,-2.92
2123004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2124004,33.51,33.50,18.81,12.40,-3.20,-2.82,-2.92
2125004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2126004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2127004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2128004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2129004,33.51,33.50,18.81,12.40,-3.20,-2.82,-2.92
2130004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2131004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2132004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2133004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2134004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2135004,33.51,33.50,18.97,12.40,-3.20,-2.82,-2.92
2136004,33.51,33.50,18.65,12.40,-3.20,-2.82,-2.92
2137005,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2138004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.92
2139004,33.52,33.50,19.29,12.40,-3.21,-2.82,-2.92
2140004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2141004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2142004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2143004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2144004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2145004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2146004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2147004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2148004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2149004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2150004,33.51,33.50,18.81,12.40,-3.20,-2.82,-2.92
2151004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.92
2152004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2153005,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2154004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2155004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2156004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2157004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2158004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2159004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2160004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2161004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2162004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2163004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2164004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2165004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2166004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2167004,33.51,33.50,18.65,12.40,-3.20,-2.82,-2.92
2168004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2169005,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2170004,33.51,33.50,18.81,12.40,-3.21,-2.82,-2.92
2171004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2172004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2173004,33.51,33.50,18.65,12.40,-3.20,-2.82,-2.92
2174004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2175004,33.52,33.50,18.50,12.40,-3.20,-2.82,-2.92
2176004,33.51,33.50,18.97,12.40,-3.20,-2.82,-2.92
2177004,33.51,33.50,18.97,12.40,-3.20,-2.82,-2.92
2178004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.92
2179004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2180004,33.52,33.50,18.50,12.40,-3.20,-2.82,-2.92
2181004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2182004,33.53,33.50,18.97,12.40,-3.20,-2.82,-2.92
2183004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.92
2184004,33.51,33.50,18.50,12.40,-3.20,-2.82,-2.92
2185005,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2186004,33.51,33.50,18.50,12.40,-3.20,-2.82,-2.92
2187004,33.51,33.50,19.13,12.40,-3.20,-2.82,-2.92
2188004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2189004,33.51,33.50,18.65,12.40,-3.20,-2.82,-2.92
2190004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2191004,33.53,33.50,18.50,12.40,-3.20,-2.82,-2.92
2192004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2193004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2194004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2195004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2196004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2197004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2198004,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2199004,33.52,33.50,19.13,12.40,-3.20,-2.82,-2.92
2200004,33.51,33.50,18.97,12.40,-3.20,-2.82,-2.92
2201005,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2202004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2203004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2204004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2205004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2206004,33.53,33.50,18.97,12.40,-3.20,-2.82,-2.92
2207004,33.51,33.50,18.81,12.40,-3.20,-2.82,-2.92
2208004,33.52,33.50,18.50,12.38,-3.20,-2.82,-2.92
2209004,33.53,33.50,18.97,12.40,-3.20,-2.82,-2.92
2210004,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2211004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2212004,33.52,33.50,18.50,12.40,-3.20,-2.82,-2.92
2213004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2214004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2215004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2216004,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2217005,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2218004,33.53,33.50,18.50,12.40,-3.20,-2.82,-2.92
2219004,33.52,33.50,18.81,12.40,-3.21,-2.82,-2.92
2220004,33.53,33.50,18.50,12.40,-3.20,-2.82,-2.92
2221004,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2222004,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2223004,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2224004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2225004,33.53,33.50,18.34,12.40,-3.20,-2.82,-2.92
2226004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2227004,33.53,33.50,18.50,12.40,-3.20,-2.82,-2.92
2228004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2229004,33.53,33.50,18.50,12.40,-3.20,-2.82,-2.92
2230004,33.52,33.50,18.50,12.40,-3.20,-2.82,-2.92
2231004,33.53,33.50,18.97,12.40,-3.20,-2.82,-2.92
2232004,33.52,33.50,18.34,12.40,-3.20,-2.82,-2.92
2233005,33.52,33.50,18.34,12.40,-3.20,-2.82,-2.92
2234004,33.53,33.50,18.34,12.40,-3.20,-2.82,-2.92
2235004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2236004,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2237004,33.53,33.50,18.34,12.40,-3.20,-2.82,-2.92
2238004,33.53,33.50,18.50,12.40,-3.20,-2.82,-2.92
2239004,33.53,33.50,18.34,12.40,-3.20,-2.82,-2.92
2240004,33.52,33.50,18.97,12.40,-3.20,-2.82,-2.92
2241004,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2242004,33.53,33.50,18.97,12.40,-3.20,-2.82,-2.92
2243004,33.53,33.50,18.97,12.40,-3.20,-2.82,-2.92
2244004,33.52,33.50,18.50,12.40,-3.20,-2.82,-2.92
2245004,33.52,33.50,18.34,12.40,-3.20,-2.82,-2.92
2246004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2247004,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2248004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2249005,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2250004,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2251004,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2252004,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2253004,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2254004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2255004,33.53,33.50,18.34,12.40,-3.20,-2.82,-2.92
2256004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2257004,33.52,33.50,18.34,12.40,-3.20,-2.82,-2.92
2258004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2259004,33.52,33.50,18.34,12.40,-3.20,-2.82,-2.92
2260004,33.52,33.50,18.50,12.40,-3.20,-2.82,-2.92
2261004,33.52,33.50,18.50,12.40,-3.20,-2.82,-2.92
2262004,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2263004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2264004,33.53,33.50,18.50,12.40,-3.20,-2.82,-2.92
2265005,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2266004,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2267004,33.52,33.50,18.81,12.40,-3.20,-2.82,-2.92
2268004,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2269004,33.53,33.50,18.50,12.40,-3.20,-2.82,-2.92
2270004,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2271004,33.53,33.50,18.50,12.40,-3.20,-2.82,-2.92
2272004,33.53,33.51,18.50,12.40,-3.20,-2.82,-2.92
2273004,33.53,33.50,18.50,12.40,-3.20,-2.82,-2.92
2274004,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2275004,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2276004,33.53,33.50,18.34,12.40,-3.20,-2.82,-2.92
2277004,33.53,33.51,18.50,12.40,-3.20,-2.82,-2.92
2278004,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2279004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2280004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2281005,33.53,33.50,18.34,12.40,-3.20,-2.82,-2.92
2282004,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2283004,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2284004,33.53,33.50,18.18,12.40,-3.20,-2.82,-2.92
2285004,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2286004,33.53,33.50,18.34,12.40,-3.20,-2.82,-2.92
2287004,33.53,33.50,18.50,12.40,-3.20,-2.82,-2.92
2288004,33.53,33.50,18.18,12.40,-3.20,-2.82,-2.92
2289004,33.52,33.50,18.34,12.40,-3.20,-2.82,-2.92
2290004,33.53,33.50,18.18,12.40,-3.20,-2.82,-2.92
2291004,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2292004,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2293004,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2294004,33.52,33.51,18.65,12.40,-3.20,-2.82,-2.92
2295004,33.53,33.50,18.81,12.40,-3.20,-2.82,-2.92
2296004,33.53,33.51,18.50,12.40,-3.20,-2.82,-2.92
2297005,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2298004,33.52,33.51,18.18,12.40,-3.20,-2.82,-2.92
2299004,33.52,33.50,18.34,12.40,-3.20,-2.82,-2.92
2300004,33.53,33.50,18.97,12.40,-3.20,-2.82,-2.92
2301004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2302004,33.53,33.50,18.18,12.40,-3.20,-2.82,-2.92
2303004,33.53,33.50,18.50,12.40,-3.20,-2.82,-2.92
2304004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2305004,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2306004,33.53,33.50,20.39,12.40,-3.20,-2.82,-2.92
2307004,33.52,33.50,18.34,12.40,-3.20,-2.82,-2.92
2308004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2309004,33.53,33.50,18.34,12.40,-3.20,-2.82,-2.92
2310004,33.52,33.50,18.34,12.40,-3.20,-2.82,-2.92
2311004,33.53,33.50,18.50,12.40,-3.20,-2.82,-2.92
2312004,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2313005,33.52,33.51,18.18,12.40,-3.20,-2.82,-2.92
2314004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2315004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2316004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2317004,33.53,33.51,20.70,12.40,-3.20,-2.82,-2.92
2318004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2319004,33.53,33.50,18.50,12.40,-3.20,-2.82,-2.92
2320004,33.52,33.51,18.50,12.40,-3.20,-2.82,-2.92
2321004,33.52,33.50,18.65,12.40,-3.20,-2.82,-2.92
2322004,33.52,33.50,18.18,12.40,-3.20,-2.82,-2.92
2323004,33.52,33.50,18.18,12.40,-3.20,-2.82,-2.92
2324004,33.53,33.50,18.65,12.40,-3.20,-2.82,-2.92
2325004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2326004,33.53,33.50,18.18,12.40,-3.20,-2.82,-2.92
2327004,33.53,33.51,18.50,12.40,-3.20,-2.82,-2.92
2328004,33.53,33.51,18.50,12.40,-3.20,-2.82,-2.92
2329005,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2330004,33.53,33.50,18.02,12.40,-3.20,-2.82,-2.92
2331004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2332004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2333004,33.53,33.51,18.50,12.40,-3.20,-2.82,-2.92
2334004,33.53,33.50,18.50,12.40,-3.20,-2.82,-2.92
2335004,33.54,33.50,18.02,12.40,-3.20,-2.82,-2.92
2336004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.92
2337004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2338004,33.53,33.50,17.24,12.40,-3.20,-2.82,-2.92
2339004,33.54,33.51,18.50,12.40,-3.20,-2.82,-2.92
2340004,33.53,33.51,18.02,12.38,-3.20,-2.82,-2.92
2341004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2342004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2343004,33.53,33.51,18.65,12.40,-3.20,-2.82,-2.92
2344004,33.53,33.51,18.50,12.40,-3.20,-2.82,-2.92
2345005,33.53,33.51,18.65,12.40,-3.20,-2.82,-2.92
2346004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2347004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2348004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2349004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2350004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2351004,33.53,33.50,18.02,12.38,-3.20,-2.82,-2.92
2352004,33.52,33.51,18.34,12.38,-3.20,-2.82,-2.92
2353004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2354004,33.52,33.51,18.65,12.40,-3.20,-2.82,-2.92
2355004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.92
2356004,33.53,33.51,18.50,12.40,-3.20,-2.82,-2.92
2357004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2358004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2359004,33.53,33.51,18.50,12.40,-3.20,-2.82,-2.92
2360004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2361005,33.54,33.51,18.50,12.40,-3.20,-2.82,-2.92
2362004,33.52,33.51,18.50,12.40,-3.20,-2.82,-2.92
2363004,33.53,33.51,18.34,12.38,-3.20,-2.82,-2.92
2364004,33.52,33.51,18.34,12.40,-3.20,-2.82,-2.92
2365004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2366004,33.53,33.51,18.50,12.38,-3.20,-2.82,-2.92
2367004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2368004,33.54,33.51,18.50,12.38,-3.20,-2.82,-2.92
2369004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2370004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.92
2371004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2372004,33.53,33.51,18.34,12.38,-3.20,-2.82,-2.92
2373004,33.54,33.51,18.02,12.38,-3.20,-2.82,-2.92
2374004,33.53,33.51,18.18,12.40,-3.21,-2.82,-2.92
2375004,33.54,33.51,18.18,12.38,-3.20,-2.82,-2.92
2376004,33.54,33.51,17.87,12.38,-3.20,-2.82,-2.92
2377005,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2378004,33.53,33.51,17.87,12.40,-3.20,-2.82,-2.92
2379004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2380004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2381004,33.54,33.51,18.50,12.40,-3.20,-2.82,-2.92
2382004,33.53,33.51,18.50,12.40,-3.20,-2.82,-2.92
2383004,33.53,33.51,17.87,12.40,-3.20,-2.82,-2.92
2384004,33.53,33.51,18.50,12.40,-3.20,-2.82,-2.92
2385004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2386004,33.53,33.51,17.87,12.40,-3.20,-2.82,-2.92
2387004,33.54,33.51,18.34,12.40,-3.20,-2.82,-2.92
2388004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2389004,33.53,33.51,18.50,12.40,-3.20,-2.82,-2.92
2390004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2391004,33.53,33.51,17.87,12.40,-3.20,-2.82,-2.92
2392004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.92
2393005,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2394004,33.54,33.51,18.50,12.40,-3.20,-2.82,-2.92
2395004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2396004,33.54,33.51,17.87,12.40,-3.20,-2.82,-2.92
2397004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.92
2398004,33.53,33.51,18.02,12.40,-3.20,-2.82,-2.92
2399004,33.53,33.51,17.87,12.40,-3.20,-2.82,-2.92
2400004,33.53,33.51,18.50,12.40,-3.20,-2.82,-2.92
2401004,33.53,33.51,17.87,12.40,-3.20,-2.82,-2.92
2402004,33.54,33.51,18.34,12.40,-3.20,-2.82,-2.92
2403004,33.54,33.51,18.02,12.40,-3.20,-2.82,-2.92
2404004,33.54,33.51,18.18,12.40,-3.20,-2.82,-2.92
2405004,33.53,33.51,17.87,12.40,-3.20,-2.82,-2.92
2406004,33.53,33.51,18.18,12.40,-3.20,-2.82,-2.92
2407004,33.53,33.51,18.34,12.40,-3.20,-2.82,-2.92
2408004,33.53,33.51,17.87,12.40,-3.20,-2.82,-2.92
